model,alg,workers,buchi,ltl,time,date,sccs,ustates,utrans,tstates,ttrans,selfloop,claimdead,claimfound,claimsuccess,cumstack,buchisize,scclist

adding.4_F_001,ufscc,64,spotba,33,0.280,2016-07-14.14:37:48,774,1932,3351,3988,7289,77,735,0,3988,2193,9,-1
adding.4_F_002,ufscc,64,spotba,29,0.250,2016-07-14.14:37:49,245,1200,4365,2032,8057,94,249,0,2032,1779,8,-1
adding.4_F_003,ufscc,64,spotba,29,0.170,2016-07-14.14:37:52,26,808,1779,1501,3423,3,37,0,1501,1458,10,-1
adding.4_F_004,ufscc,64,spotba,29,0.130,2016-07-14.14:37:54,54,171,367,1501,4235,15,110,0,1501,1270,14,-1
adding.4_F_005,ufscc,64,spotba,29,0.160,2016-07-14.14:37:55,143,504,845,1702,3409,7,194,0,1702,1471,6,-1
adding.4_F_006,ufscc,64,spotba,29,0.140,2016-07-14.14:37:57,37,377,905,1484,3466,14,75,0,1484,1370,9,-1
adding.4_F_007,ufscc,64,spotba,33,0.230,2016-07-14.14:37:59,452,778,1779,4217,11324,149,1724,0,4217,2130,12,-1
adding.4_F_008,ufscc,64,spotba,38,0.170,2016-07-14.14:47:59,32,431,1339,1809,5736,104,56,0,1809,1678,8,-1
adding.4_F_009,ufscc,64,spotba,29,0.260,2016-07-14.14:48:01,861,1365,2312,6020,11946,330,1518,0,6020,2214,11,-1
adding.4_F_010,ufscc,64,spotba,29,0.110,2016-07-14.14:48:03,64,342,859,880,2644,2,9,0,880,779,16,-1
adding.4_F_011,ufscc,64,spotba,29,0.150,2016-07-14.14:48:05,113,663,1562,1630,4528,11,35,0,1630,1476,10,-1
adding.4_F_012,ufscc,64,spotba,29,0.150,2016-07-14.14:48:07,32,304,629,1733,3794,6,89,0,1733,1597,10,-1
adding.4_F_013,ufscc,64,spotba,33,0.210,2016-07-14.14:48:09,89,706,1528,1331,3046,22,30,0,1331,1216,8,-1
adding.4_F_014,ufscc,64,spotba,32,0.140,2016-07-14.14:48:11,0,276,580,1660,3728,1,0,0,1660,1660,4,-1
adding.4_F_015,ufscc,64,spotba,29,0.180,2016-07-14.14:48:13,7,846,1678,1609,3388,11,0,0,1609,1603,8,-1
adding.4_F_016,ufscc,64,spotba,29,0.210,2016-07-14.14:48:15,258,1423,2678,2635,5326,81,163,0,2635,2166,5,-1
adding.4_F_017,ufscc,64,spotba,29,0.130,2016-07-14.14:48:18,26,296,629,1378,2932,2,183,0,1378,1311,4,-1
adding.4_F_018,ufscc,64,spotba,32,0.150,2016-07-14.14:48:20,0,496,991,1364,2791,1,0,0,1364,1364,4,-1
adding.4_F_019,ufscc,64,spotba,32,0.150,2016-07-14.14:48:22,45,419,843,1913,4221,9,96,0,1913,1756,16,-1
adding.4_F_020,ufscc,64,spotba,32,0.110,2016-07-14.14:48:24,122,326,593,1336,3003,1,146,0,1336,844,12,-1
adding.4_F_021,ufscc,64,spotba,29,0.150,2016-07-14.14:48:26,104,331,564,2522,4751,8,382,0,2522,1676,10,-1
adding.4_F_022,ufscc,64,spotba,29,0.210,2016-07-14.14:48:28,264,605,1065,4605,8599,342,481,0,4605,2404,7,-1
adding.4_F_023,ufscc,64,spotba,29,0.230,2016-07-14.14:48:30,287,1447,2645,2949,5659,81,137,0,2949,2378,3,-1
adding.4_F_024,ufscc,64,spotba,29,0.150,2016-07-14.14:48:32,27,144,298,2489,3918,11,135,0,2489,1798,5,-1
adding.4_F_025,ufscc,64,spotba,32,0.210,2016-07-14.14:48:33,270,1512,2799,2762,5302,93,118,0,2762,2251,15,-1
adding.4_F_026,ufscc,64,spotba,29,0.150,2016-07-14.14:48:35,1,477,953,1149,2475,3,24,0,1149,1143,5,-1
adding.4_F_027,ufscc,64,spotba,30,0.130,2016-07-14.14:48:37,89,311,519,1780,3505,7,106,0,1780,1500,17,-1
adding.4_F_028,ufscc,64,spotba,32,0.130,2016-07-14.14:48:38,13,253,637,1460,4151,5,0,0,1460,1441,9,-1
adding.4_F_029,ufscc,64,spotba,29,0.210,2016-07-14.14:48:40,519,881,1681,4476,9456,218,885,0,4476,2178,6,-1
adding.4_F_030,ufscc,64,spotba,30,0.130,2016-07-14.14:48:42,11,214,524,1610,3985,17,3,0,1610,1571,7,-1
adding.4_F_031,ufscc,64,spotba,29,0.160,2016-07-14.14:48:44,113,422,1073,1463,4216,20,196,0,1463,1200,18,-1
adding.4_F_032,ufscc,64,spotba,29,0.140,2016-07-14.14:48:46,73,312,536,1780,3425,3,161,0,1780,1414,5,-1
adding.4_F_033,ufscc,64,spotba,29,0.150,2016-07-14.14:48:48,79,441,921,1294,3069,5,24,0,1294,1190,9,-1
adding.4_F_034,ufscc,64,spotba,32,0.180,2016-07-14.14:48:51,107,617,1104,1829,3621,1,121,0,1829,1464,6,-1
adding.4_F_035,ufscc,64,spotba,37,0.240,2016-07-14.14:48:52,400,1386,2627,2634,5293,34,240,0,2634,1933,12,-1
adding.4_F_036,ufscc,64,spotba,29,0.200,2016-07-14.14:48:54,31,747,1480,1582,3398,4,122,0,1582,1470,4,-1
adding.4_F_037,ufscc,64,spotba,29,0.200,2016-07-14.14:48:56,194,677,1259,3033,6025,141,311,0,3033,2219,4,-1
adding.4_F_038,ufscc,64,spotba,29,0.170,2016-07-14.14:48:57,1,252,503,472,1131,1,13,0,472,470,6,-1
adding.4_F_039,ufscc,64,spotba,30,0.280,2016-07-14.14:49:00,935,1586,3336,6008,13845,395,1173,0,6008,2360,21,-1
adding.4_F_040,ufscc,64,spotba,29,0.160,2016-07-14.14:49:01,49,559,1155,1360,3079,7,50,0,1360,1267,7,-1
adding.4_F_041,ufscc,64,spotba,29,0.090,2016-07-14.14:49:03,40,202,367,1147,2413,13,205,0,1147,1064,5,-1
adding.4_F_042,ufscc,64,spotba,30,0.160,2016-07-14.14:49:04,157,948,1847,1975,4045,54,52,0,1975,1751,7,-1
adding.4_F_043,ufscc,64,spotba,29,0.150,2016-07-14.14:49:06,62,229,391,1538,3053,1,124,0,1538,1353,6,-1
adding.4_F_044,ufscc,64,spotba,29,0.170,2016-07-14.14:49:08,142,667,1261,1686,3416,1,136,0,1686,1447,6,-1
adding.4_F_045,ufscc,64,spotba,29,0.130,2016-07-14.14:49:10,29,167,289,1709,3385,31,58,0,1709,1582,5,-1
adding.4_F_046,ufscc,64,spotba,29,0.180,2016-07-14.14:49:12,416,830,1678,2723,6167,43,511,0,2723,1689,6,-1
adding.4_F_047,ufscc,64,spotba,32,0.220,2016-07-14.14:59:12,44,850,2849,1504,5074,36,40,0,1504,1438,6,-1
adding.4_F_048,ufscc,64,spotba,29,0.340,2016-07-14.14:59:14,1764,3558,6255,5146,9454,424,838,0,5146,2857,8,-1
adding.4_F_049,ufscc,64,spotba,33,0.150,2016-07-14.14:59:16,26,281,546,892,1906,1,31,0,892,849,13,-1
adding.4_F_050,ufscc,64,spotba,29,0.130,2016-07-14.14:59:19,33,250,437,1683,3296,15,11,0,1683,1567,11,-1
adding.4_F_051,ufscc,64,spotba,29,0.140,2016-07-14.14:59:21,0,200,485,1622,3686,14,0,0,1622,1622,5,-1
adding.4_F_052,ufscc,64,spotba,29,0.160,2016-07-14.14:59:23,84,528,948,2499,4644,14,256,0,2499,1717,4,-1
adding.4_F_053,ufscc,64,spotba,29,0.220,2016-07-14.14:59:25,148,707,1282,2077,3927,11,217,0,2077,1587,7,-1
adding.4_F_054,ufscc,64,spotba,29,0.180,2016-07-14.14:59:26,0,563,1173,1272,3057,1,0,0,1272,1272,5,-1
adding.4_F_055,ufscc,64,spotba,29,0.170,2016-07-14.14:59:28,161,864,1663,2543,5301,41,343,0,2543,1918,8,-1
adding.4_F_056,ufscc,64,spotba,29,0.140,2016-07-14.14:59:30,0,332,675,901,1981,1,0,0,901,901,11,-1
adding.4_F_057,ufscc,64,spotba,29,0.170,2016-07-14.14:59:32,63,178,284,2802,4674,8,285,0,2802,1850,5,-1
adding.4_F_058,ufscc,64,spotba,32,0.430,2016-07-14.14:59:34,3656,4707,7602,14068,24132,922,2937,0,14068,3064,6,-1
adding.4_F_059,ufscc,64,spotba,29,0.090,2016-07-14.14:59:35,27,242,431,1442,2895,5,191,0,1442,1354,8,-1
adding.4_F_060,ufscc,64,spotba,29,0.140,2016-07-14.14:59:37,25,130,209,1869,3445,11,72,0,1869,1638,5,-1
adding.4_F_061,ufscc,64,spotba,29,0.190,2016-07-14.14:59:40,199,917,1929,2725,6066,132,134,0,2725,2062,7,-1
adding.4_F_062,ufscc,64,spotba,29,0.130,2016-07-14.14:59:42,0,184,368,1614,3414,6,0,0,1614,1614,6,-1
adding.4_F_063,ufscc,64,spotba,30,0.140,2016-07-14.14:59:44,24,134,312,1845,4433,13,18,0,1845,1665,7,-1
adding.4_F_064,ufscc,64,spotba,33,0.220,2016-07-14.14:59:45,355,1232,2464,2258,4773,23,331,0,2258,1663,9,-1
adding.4_F_065,ufscc,64,spotba,29,0.210,2016-07-14.14:59:48,328,918,1710,2408,5267,20,217,0,2408,1806,8,-1
adding.4_F_066,ufscc,64,spotba,29,0.130,2016-07-14.14:59:50,40,309,552,1827,3263,1,187,0,1827,1582,7,-1
adding.4_F_067,ufscc,64,spotba,29,0.120,2016-07-14.14:59:52,24,179,309,1607,3130,6,60,0,1607,1476,4,-1
adding.4_F_068,ufscc,64,spotba,29,0.150,2016-07-14.14:59:53,26,354,655,1459,2921,13,126,0,1459,1380,4,-1
adding.4_F_069,ufscc,64,spotba,29,0.140,2016-07-14.14:59:55,49,302,528,2004,3602,36,149,0,2004,1728,7,-1
adding.4_F_070,ufscc,64,spotba,56,0.230,2016-07-14.14:59:58,274,935,1607,4427,8501,64,740,0,4427,2821,9,-1
adding.4_F_071,ufscc,64,spotba,29,0.190,2016-07-14.15:00:00,31,730,1457,1518,3663,10,46,0,1518,1474,4,-1
adding.4_F_072,ufscc,64,spotba,29,0.140,2016-07-14.15:00:01,70,229,374,1894,3506,2,277,0,1894,1475,4,-1
adding.4_F_073,ufscc,64,spotba,29,0.210,2016-07-14.15:00:03,80,345,584,2978,5315,1,441,0,2978,1755,5,-1
adding.4_F_074,ufscc,64,spotba,32,0.210,2016-07-14.15:00:05,33,883,2262,1558,4271,14,37,0,1558,1495,9,-1
adding.4_F_075,ufscc,64,spotba,29,0.120,2016-07-14.15:00:07,20,270,627,1216,3268,8,15,0,1216,1184,16,-1
adding.4_F_076,ufscc,64,spotba,33,0.230,2016-07-14.15:00:09,369,842,1480,4702,8454,160,869,0,4702,2363,6,-1
adding.4_F_077,ufscc,64,spotba,29,0.150,2016-07-14.15:00:11,47,424,809,1548,3287,7,42,0,1548,1418,8,-1
adding.4_F_078,ufscc,64,spotba,34,0.200,2016-07-14.15:00:12,47,859,2410,1628,5094,17,27,0,1628,1562,9,-1
adding.4_F_079,ufscc,64,spotba,29,0.130,2016-07-14.15:00:15,25,284,518,1566,3072,3,158,0,1566,1442,5,-1
adding.4_F_080,ufscc,64,spotba,32,0.190,2016-07-14.15:00:16,114,763,1507,1644,3526,15,137,0,1644,1411,11,-1
adding.4_F_081,ufscc,64,spotba,29,0.300,2016-07-14.15:00:18,874,2100,3918,3435,7259,74,481,0,3435,2109,12,-1
adding.4_F_082,ufscc,64,spotba,29,0.190,2016-07-14.15:00:19,45,775,1924,1679,4759,77,74,0,1679,1537,7,-1
adding.4_F_083,ufscc,64,spotba,30,0.210,2016-07-14.15:00:21,183,442,713,3559,6528,1,872,0,3559,1754,6,-1
adding.4_F_084,ufscc,64,spotba,29,0.180,2016-07-14.15:00:23,98,411,720,2244,4160,2,460,0,2244,1503,7,-1
adding.4_F_085,ufscc,64,spotba,29,0.130,2016-07-14.15:00:26,45,268,461,1325,2741,13,121,0,1325,1209,6,-1
adding.4_F_086,ufscc,64,spotba,29,0.160,2016-07-14.15:00:27,61,442,827,1329,2723,5,70,0,1329,1218,6,-1
adding.4_F_087,ufscc,64,spotba,29,0.200,2016-07-14.15:00:29,361,813,1417,4099,7586,290,360,0,4099,2356,5,-1
adding.4_F_088,ufscc,64,spotba,29,0.190,2016-07-14.15:00:31,80,631,1267,1318,2988,6,29,0,1318,1215,9,-1
adding.4_F_089,ufscc,64,spotba,32,0.220,2016-07-14.15:00:33,587,1924,3541,3275,6650,181,310,0,3275,2269,12,-1
adding.4_F_090,ufscc,64,spotba,29,0.140,2016-07-14.15:00:34,1,401,964,999,2390,6,2,0,999,997,5,-1
adding.4_F_091,ufscc,64,spotba,35,0.180,2016-07-14.15:00:36,156,984,1906,2092,4327,3,214,0,2092,1683,6,-1
adding.4_F_092,ufscc,64,spotba,29,0.120,2016-07-14.15:00:38,90,366,622,2022,3792,10,211,0,2022,1582,5,-1
adding.4_F_093,ufscc,64,spotba,29,0.160,2016-07-14.15:00:40,96,380,624,2462,4599,3,456,0,2462,1659,4,-1
adding.4_F_094,ufscc,64,spotba,29,0.130,2016-07-14.15:00:42,15,208,387,1602,3225,1,16,0,1602,1551,5,-1
adding.4_F_095,ufscc,64,spotba,35,0.200,2016-07-14.15:00:45,120,825,1562,1577,3231,1,137,0,1577,1425,11,-1
adding.4_F_096,ufscc,64,spotba,29,0.130,2016-07-14.15:00:46,3,183,433,1443,3409,7,0,0,1443,1440,9,-1
adding.4_F_097,ufscc,64,spotba,29,0.230,2016-07-14.15:00:48,73,824,1567,1796,3626,33,28,0,1796,1656,6,-1
adding.4_F_098,ufscc,64,spotba,32,0.210,2016-07-14.15:00:50,20,755,1483,1367,2876,11,4,0,1367,1340,8,-1
adding.4_F_099,ufscc,64,spotba,29,0.140,2016-07-14.15:00:51,57,323,558,1942,3484,29,114,0,1942,1656,9,-1
adding.4_F_100,ufscc,64,spotba,33,0.250,2016-07-14.15:00:53,676,1671,2797,4144,7570,99,816,0,4144,2164,6,-1
adding.4_F_101,ufscc,64,spotba,30,0.130,2016-07-14.15:00:55,5,308,688,1609,3472,3,2,0,1609,1596,10,-1
adding.4_F_102,ufscc,64,spotba,29,0.130,2016-07-14.15:00:57,20,148,257,1744,3390,4,67,0,1744,1542,4,-1
adding.4_F_103,ufscc,64,spotba,30,0.180,2016-07-14.15:00:59,147,543,955,1695,3393,5,90,0,1695,1347,7,-1
adding.4_F_104,ufscc,64,spotba,29,0.210,2016-07-14.15:01:01,131,1197,2299,2023,3969,55,46,0,2023,1832,3,-1
adding.4_F_105,ufscc,64,spotba,32,0.110,2016-07-14.15:01:02,14,246,633,1053,3031,3,5,0,1053,1036,9,-1
adding.4_F_106,ufscc,64,spotba,30,0.180,2016-07-14.15:01:04,266,541,998,2810,7068,171,195,0,2810,1847,14,-1
adding.4_F_107,ufscc,64,spotba,30,0.120,2016-07-14.15:01:06,19,306,596,1409,2870,10,16,0,1409,1373,11,-1
adding.4_F_108,ufscc,64,spotba,29,0.150,2016-07-14.15:01:08,81,201,318,2827,4971,10,461,0,2827,1826,5,-1
adding.4_F_109,ufscc,64,spotba,30,0.140,2016-07-14.15:01:09,33,393,770,1621,3255,31,17,0,1621,1500,6,-1
adding.4_F_110,ufscc,64,spotba,29,0.120,2016-07-14.15:01:11,38,264,559,1595,3527,13,121,0,1595,1428,8,-1
adding.4_F_111,ufscc,64,spotba,29,0.120,2016-07-14.15:01:13,0,211,421,1409,2865,17,0,0,1409,1409,5,-1
adding.4_F_112,ufscc,64,spotba,30,0.170,2016-07-14.15:01:15,128,326,618,2306,4637,3,191,0,2306,1693,4,-1
adding.4_F_113,ufscc,64,spotba,33,0.180,2016-07-14.15:01:17,3,531,1302,1203,2874,7,0,0,1203,1195,10,-1
adding.4_F_115,ufscc,64,spotba,29,0.160,2016-07-14.15:01:19,39,442,819,1477,3078,5,98,0,1477,1379,6,-1
adding.4_F_116,ufscc,64,spotba,30,0.230,2016-07-14.15:01:21,242,1230,2951,1969,5384,44,90,0,1969,1658,6,-1
adding.4_F_117,ufscc,64,spotba,29,0.200,2016-07-14.15:01:23,150,923,1793,2872,5914,6,526,0,2872,1721,10,-1
adding.4_F_118,ufscc,64,spotba,29,0.190,2016-07-14.15:01:25,90,549,1086,2558,5556,96,121,0,2558,2183,6,-1
adding.4_F_119,ufscc,64,spotba,29,0.300,2016-07-14.15:01:27,321,1320,4162,2074,6975,35,118,0,2074,1699,12,-1
adding.4_F_120,ufscc,64,spotba,29,0.140,2016-07-14.15:01:29,62,169,270,2077,3827,10,121,0,2077,1697,5,-1
adding.4_F_121,ufscc,64,spotba,33,0.240,2016-07-14.15:01:31,534,1278,2449,3534,7409,83,569,0,3534,1966,18,-1
adding.4_F_122,ufscc,64,spotba,29,0.140,2016-07-14.15:01:33,1,289,575,1654,3335,27,0,0,1654,1638,5,-1
adding.4_F_123,ufscc,64,spotba,30,0.210,2016-07-14.15:01:35,271,905,2723,2135,7350,9,263,0,2135,1681,11,-1
adding.4_F_124,ufscc,64,spotba,29,0.140,2016-07-14.15:01:37,26,394,766,923,1991,12,14,0,923,889,8,-1
adding.4_F_125,ufscc,64,spotba,32,0.150,2016-07-14.15:01:39,21,249,486,1915,3814,43,47,0,1915,1799,11,-1
adding.4_F_126,ufscc,64,spotba,29,0.130,2016-07-14.15:01:41,22,186,375,1716,3448,20,132,0,1716,1592,6,-1
adding.4_F_127,ufscc,64,spotba,29,0.110,2016-07-14.15:01:43,42,321,609,1192,2514,4,45,0,1192,1098,8,-1
adding.4_F_128,ufscc,64,spotba,29,0.190,2016-07-14.15:01:45,287,541,896,2971,6474,25,423,0,2971,1757,8,-1
adding.4_F_129,ufscc,64,spotba,30,0.230,2016-07-14.15:01:48,548,2031,3725,3685,7079,177,437,0,3685,2594,4,-1
adding.4_F_130,ufscc,64,spotba,29,0.150,2016-07-14.15:01:51,5,523,1037,1678,3401,9,0,0,1678,1676,3,-1
adding.4_F_131,ufscc,64,spotba,32,0.140,2016-07-14.15:01:52,25,381,763,1077,2685,1,64,0,1077,1025,17,-1
adding.4_F_132,ufscc,64,spotba,29,0.150,2016-07-14.15:01:54,61,215,439,1540,3631,5,61,0,1540,1294,9,-1
adding.4_F_133,ufscc,64,spotba,29,0.130,2016-07-14.15:01:56,18,166,295,1669,3141,15,62,0,1669,1488,5,-1
adding.4_F_134,ufscc,64,spotba,29,0.130,2016-07-14.15:01:58,84,245,373,1827,3452,4,201,0,1827,1551,6,-1
adding.4_F_135,ufscc,64,spotba,29,0.180,2016-07-14.15:01:59,246,839,1535,2155,4380,17,194,0,2155,1716,8,-1
adding.4_F_136,ufscc,64,spotba,32,0.170,2016-07-14.15:02:01,106,488,861,2236,4283,7,421,0,2236,1623,16,-1
adding.4_F_137,ufscc,64,spotba,30,0.270,2016-07-14.15:02:03,944,2506,4514,4614,8891,243,745,0,4614,2899,10,-1
adding.4_F_138,ufscc,64,spotba,29,0.150,2016-07-14.15:02:05,20,144,249,1840,3464,28,35,0,1840,1654,5,-1
adding.4_F_139,ufscc,64,spotba,30,0.170,2016-07-14.15:02:07,158,580,1069,2371,4609,3,324,0,2371,1671,8,-1
adding.4_F_140,ufscc,64,spotba,29,0.120,2016-07-14.15:02:08,77,291,707,774,2150,2,33,0,774,684,7,-1
adding.4_F_141,ufscc,64,spotba,29,0.150,2016-07-14.15:02:10,6,511,1019,1154,2493,5,26,0,1154,1141,12,-1
adding.4_F_142,ufscc,64,spotba,29,0.420,2016-07-14.15:02:12,3760,4549,10392,14217,37151,2160,6565,0,14217,3362,10,-1
adding.4_F_143,ufscc,64,spotba,30,0.140,2016-07-14.15:02:14,49,238,399,1576,3034,4,238,0,1576,1423,12,-1
adding.4_F_144,ufscc,64,spotba,29,0.140,2016-07-14.15:02:16,60,393,690,2117,3678,39,142,0,2117,1767,6,-1
adding.4_F_145,ufscc,64,spotba,29,0.140,2016-07-14.15:02:18,39,263,513,1709,3746,26,76,0,1709,1535,12,-1
adding.4_F_146,ufscc,64,spotba,29,0.130,2016-07-14.15:02:20,23,148,249,1683,3181,19,58,0,1683,1514,4,-1
adding.4_F_147,ufscc,64,spotba,32,0.220,2016-07-14.15:02:21,0,700,1395,1281,2621,1,0,0,1281,1281,6,-1
adding.4_F_148,ufscc,64,spotba,29,0.280,2016-07-14.15:02:24,646,1939,3604,3434,6806,115,355,0,3434,2431,6,-1
adding.4_F_149,ufscc,64,spotba,29,0.140,2016-07-14.15:02:26,16,173,315,1518,3058,2,20,0,1518,1469,5,-1
adding.4_F_150,ufscc,64,spotba,32,0.140,2016-07-14.15:02:29,7,380,797,1583,4032,4,28,0,1583,1560,6,-1
adding.4_F_151,ufscc,64,spotba,29,0.160,2016-07-14.15:02:30,25,383,717,1435,2860,6,28,0,1435,1369,5,-1
adding.4_F_152,ufscc,64,spotba,29,0.220,2016-07-14.15:02:32,28,274,492,1797,3407,14,326,0,1797,1629,4,-1
adding.4_F_153,ufscc,64,spotba,32,0.120,2016-07-14.15:12:32,3,273,707,823,2581,4,4,0,823,811,5,-1
adding.4_F_154,ufscc,64,spotba,29,0.130,2016-07-14.15:12:34,0,217,433,1508,3064,16,0,0,1508,1508,7,-1
adding.4_F_155,ufscc,64,spotba,30,0.180,2016-07-14.15:12:36,439,818,1398,3602,7033,144,610,0,3602,2129,8,-1
adding.4_F_156,ufscc,64,spotba,29,0.140,2016-07-14.15:12:38,4,386,765,1629,3296,10,0,0,1629,1622,5,-1
adding.4_F_157,ufscc,64,spotba,35,0.140,2016-07-14.15:12:40,0,376,749,952,1965,1,0,0,952,952,5,-1
adding.4_F_158,ufscc,64,spotba,32,0.150,2016-07-14.15:12:43,11,366,785,994,2301,3,5,0,994,978,10,-1
adding.4_F_159,ufscc,64,spotba,32,0.190,2016-07-14.15:12:45,278,939,1696,2277,4483,22,290,0,2277,1634,11,-1
adding.4_F_160,ufscc,64,spotba,32,0.230,2016-07-14.15:12:48,885,2120,3827,4111,8242,80,769,0,4111,2266,9,-1
adding.4_F_161,ufscc,64,spotba,29,0.150,2016-07-14.15:12:51,53,673,1293,1493,3156,8,19,0,1493,1402,9,-1
adding.4_F_162,ufscc,64,spotba,29,0.120,2016-07-14.15:12:53,25,281,512,1533,3074,4,105,0,1533,1443,5,-1
adding.4_F_163,ufscc,64,spotba,29,0.140,2016-07-14.15:12:54,82,462,816,2386,4535,2,455,0,2386,1618,7,-1
adding.4_F_164,ufscc,64,spotba,33,0.250,2016-07-14.15:12:56,586,1243,2648,4797,10442,419,753,0,4797,2483,14,-1
adding.4_F_165,ufscc,64,spotba,29,0.140,2016-07-14.15:12:58,105,191,396,2152,5250,5,630,0,2152,1534,16,-1
adding.4_F_166,ufscc,64,spotba,29,0.190,2016-07-14.15:13:00,132,598,1089,2051,3970,46,103,0,2051,1749,6,-1
adding.4_F_167,ufscc,64,spotba,32,0.180,2016-07-14.15:13:02,0,793,1587,1485,3161,1,0,0,1485,1485,6,-1
adding.4_F_168,ufscc,64,spotba,32,0.170,2016-07-14.15:13:04,0,741,1510,1435,3186,1,0,0,1435,1435,5,-1
adding.4_F_169,ufscc,64,spotba,29,0.140,2016-07-14.15:13:06,42,250,525,1555,3814,10,66,0,1555,1397,14,-1
adding.4_F_170,ufscc,64,spotba,29,0.250,2016-07-14.15:13:07,616,1662,3458,3361,7293,106,484,0,3361,2070,7,-1
adding.4_F_171,ufscc,64,spotba,29,0.130,2016-07-14.15:13:09,4,231,460,1635,3565,6,1,0,1635,1616,6,-1
adding.4_F_172,ufscc,64,spotba,29,0.150,2016-07-14.15:13:11,44,423,828,1666,3504,31,50,0,1666,1531,10,-1
adding.4_F_173,ufscc,64,spotba,33,0.240,2016-07-14.15:13:13,597,1191,1984,5090,8617,208,757,0,5090,2221,7,-1
adding.4_F_174,ufscc,64,spotba,30,0.140,2016-07-14.15:13:14,62,510,1022,1146,2399,1,54,0,1146,1060,10,-1
adding.4_F_175,ufscc,64,spotba,29,0.160,2016-07-14.15:13:17,44,186,285,1317,2594,2,231,0,1317,1203,4,-1
adding.4_F_176,ufscc,64,spotba,29,0.130,2016-07-14.15:13:19,28,211,367,1587,3124,24,10,0,1587,1508,6,-1
adding.4_F_177,ufscc,64,spotba,32,0.190,2016-07-14.15:13:20,406,1217,2131,2304,4617,25,200,0,2304,1811,6,-1
adding.4_F_178,ufscc,64,spotba,32,0.140,2016-07-14.15:13:22,3,249,492,1704,3540,24,6,0,1704,1683,7,-1
adding.4_F_179,ufscc,64,spotba,29,0.110,2016-07-14.15:13:24,24,137,283,1505,3224,12,63,0,1505,1333,3,-1
adding.4_F_180,ufscc,64,spotba,29,0.150,2016-07-14.15:13:26,72,512,941,1343,2729,1,110,0,1343,1227,8,-1
adding.4_F_181,ufscc,64,spotba,29,0.160,2016-07-14.15:13:28,121,462,768,2580,4675,8,354,0,2580,1692,4,-1
adding.4_F_182,ufscc,64,spotba,29,0.200,2016-07-14.15:13:30,181,321,462,3290,5879,3,584,0,3290,1795,8,-1
adding.4_F_183,ufscc,64,spotba,29,0.120,2016-07-14.15:13:32,65,181,288,2228,4154,6,481,0,2228,1675,4,-1
adding.4_F_184,ufscc,64,spotba,32,0.150,2016-07-14.15:13:34,7,271,560,1572,3722,7,61,0,1572,1482,16,-1
adding.4_F_185,ufscc,64,spotba,29,0.170,2016-07-14.15:13:36,36,558,1113,1362,2787,9,12,0,1362,1316,5,-1
adding.4_F_186,ufscc,64,spotba,32,0.190,2016-07-14.15:13:37,145,1085,2008,1872,3587,14,71,0,1872,1705,10,-1
adding.4_F_187,ufscc,64,spotba,29,0.140,2016-07-14.15:13:39,45,208,439,1775,4117,15,125,0,1775,1455,7,-1
adding.4_F_188,ufscc,64,spotba,29,0.220,2016-07-14.15:13:41,531,1251,2275,2502,5010,51,286,0,2502,1840,6,-1
adding.4_F_189,ufscc,64,spotba,29,0.180,2016-07-14.15:13:43,97,418,715,1517,3041,2,141,0,1517,1389,7,-1
adding.4_F_190,ufscc,64,spotba,32,0.190,2016-07-14.15:13:45,124,731,1382,1663,3433,1,140,0,1663,1410,12,-1
adding.4_F_191,ufscc,64,spotba,29,0.110,2016-07-14.15:13:47,12,303,785,1187,3248,12,0,0,1187,1173,6,-1
adding.4_F_192,ufscc,64,spotba,29,0.360,2016-07-14.15:13:49,1769,3576,6157,6292,12016,334,1074,0,6292,3167,8,-1
adding.4_F_193,ufscc,64,spotba,29,0.180,2016-07-14.15:13:50,49,360,977,1122,3713,7,96,0,1122,1055,9,-1
adding.4_F_194,ufscc,64,spotba,29,0.150,2016-07-14.15:13:52,100,546,962,1864,3589,7,159,0,1864,1501,5,-1
adding.4_F_195,ufscc,64,spotba,29,0.110,2016-07-14.15:13:54,33,138,211,1287,2462,2,260,0,1287,1138,4,-1
adding.4_F_196,ufscc,64,spotba,29,0.150,2016-07-14.15:13:56,59,105,156,2435,4204,14,227,0,2435,1831,5,-1
adding.4_F_197,ufscc,64,spotba,29,0.160,2016-07-14.15:13:57,60,445,843,1452,2897,1,161,0,1452,1228,11,-1
adding.4_F_198,ufscc,64,spotba,29,0.130,2016-07-14.15:13:59,92,230,362,1865,3624,10,382,0,1865,1570,6,-1
adding.4_F_199,ufscc,64,spotba,29,0.180,2016-07-14.15:14:02,158,699,1191,3166,5944,8,527,0,3166,1746,3,-1
adding.4_F_200,ufscc,64,spotba,29,0.160,2016-07-14.15:14:03,3,543,1362,1453,3721,3,6,0,1453,1442,2,-1
adding.4_F_201,ufscc,64,spotba,29,0.130,2016-07-14.15:14:05,2,174,426,1719,4302,12,9,0,1719,1712,5,-1
adding.4_F_202,ufscc,64,spotba,32,0.130,2016-07-14.15:14:07,39,413,785,1695,3571,9,45,0,1695,1566,19,-1
adding.4_F_203,ufscc,64,spotba,29,0.180,2016-07-14.15:14:09,13,704,1433,1620,3709,7,38,0,1620,1602,9,-1
adding.4_F_204,ufscc,64,spotba,29,0.180,2016-07-14.15:14:11,67,150,238,2856,4508,11,178,0,2856,1851,6,-1
