model,alg,workers,buchi,ltl,time,date,sccs,ustates,utrans,tstates,ttrans,selfloop,claimdead,claimfound,claimsuccess,cumstack,buchisize,scclist
phils.2_F_02,ufscc,64,spotba,4,0.040,2016-07-05.19:11:21,1,20,148,156,1429,0,0,3,156,154,2,-1
phils.2_F_03,ufscc,64,spotba,2,0.020,2016-07-05.19:11:23,0,7,42,129,775,0,0,9,129,129,2,-1
phils.2_F_04,ufscc,64,spotba,5,0.040,2016-07-05.19:11:26,1,100,616,325,2013,0,0,155,325,322,2,-1
phils.2_F_05,ufscc,64,spotba,5,0.040,2016-07-05.19:11:28,0,125,656,358,2031,0,0,109,358,358,2,-1
phils.2_F_06,ufscc,64,spotba,3,0.030,2016-07-05.19:11:29,0,13,102,149,1375,0,0,1,149,149,2,-1
phils.3_F_01,ufscc,64,spotba,5,0.050,2016-07-05.19:11:32,0,134,581,355,1823,0,0,8,355,355,2,-1
phils.3_F_02,ufscc,64,spotba,5,0.050,2016-07-05.19:11:33,9,93,429,300,2048,0,0,2,300,283,2,-1
phils.3_F_03,ufscc,64,spotba,4,0.040,2016-07-05.19:11:36,0,43,221,211,1260,0,0,1,211,211,2,-1
phils.3_F_04,ufscc,64,spotba,6,0.050,2016-07-05.19:11:37,8,213,932,447,2297,0,0,23,447,433,2,-1
phils.3_F_05,ufscc,64,spotba,5,0.040,2016-07-05.19:11:39,0,76,348,266,1449,0,0,1,266,266,2,-1
phils.4_F_01,ufscc,64,spotba,9,0.160,2016-07-05.19:11:41,0,535,5839,697,7474,0,0,429,697,697,2,-1
phils.4_F_02,ufscc,64,spotba,3,0.050,2016-07-05.19:11:42,0,34,464,150,2471,0,0,7,150,150,2,-1
phils.4_F_03,ufscc,64,spotba,2,0.030,2016-07-05.19:11:47,0,10,99,128,1280,0,0,10,128,128,2,-1
phils.4_F_04,ufscc,64,spotba,6,0.100,2016-07-05.19:11:49,0,237,2691,396,4326,0,0,218,396,396,2,-1
phils.4_F_05,ufscc,64,spotba,5,0.080,2016-07-05.19:11:53,0,204,2257,368,3932,0,0,146,368,368,2,-1
phils.4_F_06,ufscc,64,spotba,3,0.050,2016-07-05.19:11:57,0,27,369,142,2346,0,0,6,142,142,2,-1
phils.5_F_01,ufscc,64,spotba,7,0.150,2016-07-05.19:11:58,0,358,3693,506,5511,0,0,11,506,506,2,-1
phils.5_F_02,ufscc,64,spotba,5,0.140,2016-07-05.19:12:00,5,207,2734,336,5428,0,0,1,336,331,2,-1
phils.5_F_03,ufscc,64,spotba,4,0.090,2016-07-05.19:12:03,0,131,1510,273,3268,0,0,1,273,273,2,-1
phils.5_F_04,ufscc,64,spotba,9,0.180,2016-07-05.19:12:05,5,421,4665,555,6377,0,0,12,555,550,2,-1
phils.5_F_05,ufscc,64,spotba,5,0.090,2016-07-05.19:12:07,0,165,1883,301,3571,0,0,1,301,301,2,-1
phils.5_F_06,ufscc,64,spotba,13,0.210,2016-07-05.19:12:13,431,914,4991,1049,7741,1,4,5,1049,616,2,-1
phils.6_F_01,ufscc,64,spotba,9,0.230,2016-07-05.19:12:15,0,496,6530,624,8506,0,0,15,624,624,2,-1
phils.6_F_02,ufscc,64,spotba,9,0.160,2016-07-05.19:12:18,2,264,4409,374,7394,0,0,1,374,372,2,-1
phils.6_F_03,ufscc,64,spotba,4,0.100,2016-07-05.19:12:20,0,102,1495,223,3372,0,0,1,223,223,2,-1
phils.6_F_04,ufscc,64,spotba,9,0.200,2016-07-05.19:12:24,7,403,5999,537,8170,0,0,14,537,529,2,-1
phils.6_F_05,ufscc,64,spotba,5,0.130,2016-07-05.19:12:29,0,186,2729,317,4756,0,0,1,317,317,2,-1
phils.6_F_06,ufscc,64,spotba,16,0.290,2016-07-05.19:12:34,480,1058,8098,1174,11328,1,2,5,1174,694,2,-1
phils.7_F_01,ufscc,64,spotba,14,0.280,2016-07-05.19:12:39,0,711,10921,868,13130,0,0,644,868,868,2,-1
phils.7_F_02,ufscc,64,spotba,3,0.050,2016-07-05.19:12:42,0,28,572,129,3157,0,0,1,129,129,2,-1
phils.7_F_03,ufscc,64,spotba,2,0.040,2016-07-05.19:12:44,0,14,195,128,1792,0,0,4,128,128,2,-1
phils.7_F_04,ufscc,64,spotba,7,0.170,2016-07-05.19:12:48,0,371,5722,511,7709,0,0,334,511,511,2,-1
phils.7_F_05,ufscc,64,spotba,6,0.110,2016-07-05.19:12:52,0,192,2918,337,4972,0,0,130,337,337,2,-1
phils.7_F_06,ufscc,64,spotba,4,0.080,2016-07-05.19:12:55,0,51,1018,158,3716,0,0,18,158,158,2,-1
phils.8_F_01,ufscc,64,spotba,5,0.140,2016-07-05.19:12:58,0,236,3581,358,5594,0,0,2,358,358,2,-1
phils.8_F_02,ufscc,64,spotba,6,0.220,2016-07-05.19:13:00,6,301,5246,422,8683,0,0,1,422,416,2,-1
phils.8_F_03,ufscc,64,spotba,4,0.130,2016-07-05.19:13:02,0,185,2926,314,5062,0,0,1,314,314,2,-1
phils.8_F_04,ufscc,64,spotba,7,0.200,2016-07-05.19:13:05,2,337,5409,456,7454,0,0,5,456,454,2,-1
phils.8_F_05,ufscc,64,spotba,5,0.130,2016-07-05.19:13:13,0,192,2982,320,5089,0,0,1,320,320,2,-1
phils.8_F_06,ufscc,64,spotba,17,0.340,2016-07-05.19:13:22,912,1645,9849,1766,13291,1,1,4,1766,852,2,-1
protocols.1_F_01,ufscc,64,spotba,14,0.070,2016-07-05.19:13:23,0,168,453,960,2312,0,0,1,960,960,2,-1
protocols.1_F_03,ufscc,64,spotba,7,0.050,2016-07-05.19:13:25,0,63,155,576,1336,0,0,3,576,576,2,-1
protocols.1_F_05,ufscc,64,spotba,13,0.050,2016-07-05.19:13:27,0,151,405,855,2104,0,0,2,855,855,4,-1
protocols.1_F_06,ufscc,64,spotba,39,0.120,2016-07-05.19:13:28,138,641,1393,2438,5259,0,27,1,2438,2052,4,-1
protocols.2_F_01,ufscc,64,spotba,10,0.050,2016-07-05.19:13:30,0,161,536,689,2135,0,0,173,689,687,2,-1
protocols.2_F_02,ufscc,64,spotba,3,0.020,2016-07-05.19:13:31,0,9,25,192,599,0,0,10,192,192,1,-1
protocols.2_F_03,ufscc,64,spotba,12,0.050,2016-07-05.19:13:32,0,147,510,687,2208,0,0,176,687,685,2,-1
protocols.2_F_04,ufscc,64,spotba,3,0.020,2016-07-05.19:13:34,0,10,32,190,784,0,0,8,190,190,2,-1
protocols.2_F_05,ufscc,64,spotba,3,0.030,2016-07-05.19:13:36,0,15,43,216,696,0,0,14,216,216,4,-1
protocols.3_F_01,ufscc,64,spotba,30,0.090,2016-07-05.19:13:40,0,413,1056,1536,3423,0,0,3,1536,1535,2,-1
protocols.3_F_03,ufscc,64,spotba,21,0.080,2016-07-05.19:13:41,0,359,906,1276,2853,0,0,1,1276,1276,2,-1
protocols.3_F_04,ufscc,64,spotba,23,0.200,2016-07-05.19:13:42,984,1266,2657,9161,22970,4,5603,0,9161,1543,2,-1
protocols.3_F_05,ufscc,64,spotba,23,0.090,2016-07-05.19:13:44,0,453,1168,1535,3508,1,0,0,1535,1535,4,-1
protocols.4_F_01,ufscc,64,spotba,32,0.140,2016-07-05.19:13:46,0,874,2237,2231,4871,0,0,1,2231,2231,2,-1
protocols.4_F_03,ufscc,64,spotba,22,0.090,2016-07-05.19:13:48,0,392,1038,1429,3141,0,0,1,1429,1429,2,-1
protocols.4_F_04,ufscc,64,spotba,100,0.430,2016-07-05.19:13:50,7069,10020,16184,17383,31718,2,4189,0,17383,6416,2,-1
protocols.4_F_05,ufscc,64,spotba,31,0.130,2016-07-05.19:13:52,0,807,2114,2151,4636,0,0,1,2151,2151,4,-1
protocols.5_F_01,ufscc,64,spotba,26,0.110,2016-07-05.19:13:55,0,519,1448,1613,3733,0,0,1,1613,1613,2,-1
protocols.5_F_02,ufscc,64,spotba,85,0.200,2016-07-05.19:13:56,302,1598,3487,4357,8472,1,8,0,4357,3970,1,-1
protocols.5_F_03,ufscc,64,spotba,21,0.110,2016-07-05.19:13:59,0,600,1579,1873,4347,0,0,1,1873,1873,2,-1
protocols.5_F_04,ufscc,64,spotba,85,0.220,2016-07-05.19:14:00,371,1810,3809,4274,8985,4,21,0,4274,3855,2,-1
protocols.5_F_05,ufscc,64,spotba,24,0.100,2016-07-05.19:14:02,0,437,1052,1804,3789,0,0,1,1804,1804,4,-1
public_subscribe.1_F_01,ufscc,64,spotba,9,0.040,2016-07-05.19:14:04,0,55,86,642,1086,0,0,2,642,642,2,-1
public_subscribe.1_F_03,ufscc,64,spotba,9,0.040,2016-07-05.19:14:06,0,50,73,653,1080,0,0,2,653,653,2,-1
public_subscribe.1_F_04,ufscc,64,spotba,28,0.070,2016-07-05.19:14:09,18,249,395,1955,3194,11,9,67,1949,1732,2,-1
public_subscribe.2_F_01,ufscc,64,spotba,9,0.060,2016-07-05.19:14:12,0,147,278,657,1509,0,0,1,657,657,2,-1
public_subscribe.2_F_03,ufscc,64,spotba,9,0.050,2016-07-05.19:14:15,0,94,184,538,1271,0,0,2,538,538,2,-1
public_subscribe.2_F_04,ufscc,64,spotba,26,0.120,2016-07-05.19:14:22,19,926,2029,1673,3812,4,5,18,1672,1657,2,-1
public_subscribe.3_F_01,ufscc,64,spotba,9,0.040,2016-07-05.19:14:26,0,117,236,576,1382,0,0,1,576,576,2,-1
public_subscribe.3_F_03,ufscc,64,spotba,9,0.050,2016-07-05.19:14:29,0,136,266,622,1426,0,0,2,622,622,2,-1
public_subscribe.3_F_04,ufscc,64,spotba,25,0.140,2016-07-05.19:14:33,57,1153,2570,1943,4489,8,27,30,1943,1894,2,-1
public_subscribe.4_F_01,ufscc,64,spotba,9,0.040,2016-07-05.19:14:36,0,155,312,672,1530,0,0,1,672,672,2,-1
public_subscribe.4_F_03,ufscc,64,spotba,9,0.050,2016-07-05.19:14:38,0,163,302,694,1521,0,0,1,694,694,2,-1
public_subscribe.4_F_04,ufscc,64,spotba,22,0.110,2016-07-05.19:14:44,12,744,1621,1495,3425,4,4,14,1495,1478,2,-1
public_subscribe.5_F_01,ufscc,64,spotba,9,0.070,2016-07-05.19:14:48,0,227,527,729,2049,0,0,1,729,729,2,-1
public_subscribe.5_F_03,ufscc,64,spotba,9,0.070,2016-07-05.19:14:52,0,224,467,739,1893,0,0,1,739,739,2,-1
public_subscribe.5_F_04,ufscc,64,spotba,24,0.130,2016-07-05.19:14:55,25,788,1883,1416,3736,7,11,4,1416,1381,2,-1
rether.1_F_01,ufscc,64,spotba,51,0.140,2016-07-05.19:14:57,67,380,423,3908,4468,0,4,1,3908,2926,4,-1
rether.1_F_03,ufscc,64,spotba,51,0.130,2016-07-05.19:15:00,68,333,369,3747,4236,0,18,2,3747,2597,4,-1
rether.1_F_05,ufscc,64,spotba,64,0.130,2016-07-05.19:15:02,89,364,402,4426,5063,0,28,2,4426,3233,2,-1
rether.1_F_07,ufscc,64,spotba,51,0.100,2016-07-05.19:15:06,0,410,463,3065,3565,0,0,2,3065,3065,2,-1
rether.1_F_09,ufscc,64,spotba,47,0.130,2016-07-05.19:15:08,0,437,494,3193,3718,0,0,1,3193,3193,2,-1
rether.1_F_10,ufscc,64,spotba,51,0.130,2016-07-05.19:15:10,117,396,435,5019,5704,0,41,2,5019,3182,2,-1
rether.2_F_01,ufscc,64,spotba,25,0.070,2016-07-05.19:15:12,0,92,105,1579,1907,0,0,2,1579,1579,4,-1
rether.2_F_03,ufscc,64,spotba,25,0.070,2016-07-05.19:15:15,0,89,102,1555,1884,0,0,3,1555,1555,4,-1
rether.2_F_05,ufscc,64,spotba,25,0.070,2016-07-05.19:15:17,0,89,102,1568,1873,0,0,1,1568,1568,2,-1
rether.2_F_07,ufscc,64,spotba,25,0.070,2016-07-05.19:15:21,0,95,109,1628,1940,0,0,1,1628,1628,2,-1
rether.2_F_09,ufscc,64,spotba,80,0.200,2016-07-05.19:15:23,0,1374,1554,5136,5942,0,0,12,5136,5072,2,-1
rether.2_F_10,ufscc,64,spotba,25,0.070,2016-07-05.19:15:25,0,88,103,1573,1943,0,0,5,1573,1573,2,-1
rether.3_F_01,ufscc,64,spotba,112,0.330,2016-07-05.19:15:29,57,3991,4533,7692,8780,0,1,2,7692,7208,4,-1
rether.3_F_03,ufscc,64,spotba,116,0.280,2016-07-05.19:15:32,66,3097,3545,7201,8240,0,6,1,7201,6463,4,-1
rether.3_F_05,ufscc,64,spotba,131,0.340,2016-07-05.19:15:35,142,3937,4396,8586,9636,0,5,1,8586,7770,2,-1
rether.3_F_07,ufscc,64,spotba,93,0.320,2016-07-05.19:15:38,0,3595,4028,6873,7793,0,0,1,6873,6873,2,-1
rether.3_F_09,ufscc,64,spotba,112,0.340,2016-07-05.19:15:41,0,4049,4540,7249,8215,0,0,1,7249,7249,2,-1
rether.3_F_10,ufscc,64,spotba,113,0.350,2016-07-05.19:15:44,241,4077,4529,8879,9950,0,0,1,8879,7603,2,-1
rether.4_F_01,ufscc,64,spotba,78,0.260,2016-07-05.19:15:48,103,2499,3081,6825,8146,1,47,0,6825,5476,4,-1
rether.4_F_03,ufscc,64,spotba,76,0.270,2016-07-05.19:15:54,104,2391,2910,7128,8412,1,91,0,7128,5315,4,-1
rether.4_F_05,ufscc,64,spotba,138,0.390,2016-07-05.19:15:58,514,5133,6044,9952,11584,0,44,2,9952,8036,2,-1
rether.4_F_07,ufscc,64,spotba,136,0.370,2016-07-05.19:16:04,6,4971,6086,8015,9679,3,2,1,8015,8009,2,-1
rether.4_F_08,ufscc,64,spotba,81,0.390,2016-07-05.19:16:07,1942,4578,5456,8798,11192,1,1170,0,8798,6055,2,-1
rether.4_F_09,ufscc,64,spotba,136,0.310,2016-07-05.19:16:10,3,4210,5142,7476,9022,1,1,1,7476,7473,2,-1
rether.4_F_10,ufscc,64,spotba,74,0.250,2016-07-05.19:16:13,149,2298,2718,7730,8931,1,64,0,7730,5491,2,-1
rether.5_F_01,ufscc,64,spotba,182,0.490,2016-07-05.19:16:17,70,8068,9176,11983,13658,0,11,1,11983,11283,4,-1
rether.5_F_03,ufscc,64,spotba,159,0.450,2016-07-05.19:16:22,128,6884,7810,10851,12364,0,8,1,10851,10128,4,-1
rether.5_F_05,ufscc,64,spotba,180,0.460,2016-07-05.19:16:29,291,7668,8577,12300,13803,0,28,1,12300,11058,2,-1
rether.5_F_07,ufscc,64,spotba,151,0.440,2016-07-05.19:16:33,0,6407,7205,9906,11210,0,0,1,9906,9906,2,-1
rether.5_F_09,ufscc,64,spotba,181,0.440,2016-07-05.19:16:37,0,7297,8202,10948,12383,0,0,2,10948,10937,2,-1
rether.5_F_10,ufscc,64,spotba,182,0.470,2016-07-05.19:16:41,290,7106,7945,12243,13794,0,25,1,12243,10888,2,-1
rether.6_F_01,ufscc,64,spotba,79,0.320,2016-07-05.19:16:45,103,3109,3736,7160,8465,1,30,0,7160,6241,4,-1
rether.6_F_03,ufscc,64,spotba,80,0.250,2016-07-05.19:16:49,104,1909,2326,6144,7200,1,39,0,6144,4779,4,-1
rether.6_F_05,ufscc,64,spotba,163,0.470,2016-07-05.19:16:53,319,6796,8142,11716,13868,0,49,1,11716,10118,2,-1
rether.6_F_07,ufscc,64,spotba,185,0.520,2016-07-05.19:16:58,2,8615,10237,12015,14207,1,0,1,12015,12013,2,-1
rether.6_F_08,ufscc,64,spotba,116,0.520,2016-07-05.19:17:05,5166,8945,10767,14405,18183,1,2136,0,14405,8018,2,-1
rether.6_F_09,ufscc,64,spotba,207,0.560,2016-07-05.19:17:09,8,10823,12858,14089,16743,4,0,2,14089,14081,2,-1
rether.6_F_10,ufscc,64,spotba,83,0.280,2016-07-05.19:17:13,149,2515,3145,8159,9642,1,32,0,8159,6038,2,-1
rether.7_F_01,ufscc,64,spotba,156,0.460,2016-07-05.19:17:17,244,6248,7146,11504,13195,0,78,1,11504,9509,4,-1
rether.7_F_03,ufscc,64,spotba,167,0.430,2016-07-05.19:17:22,249,5457,6251,11452,13130,0,70,1,11452,8986,4,-1
rether.7_F_05,ufscc,64,spotba,156,0.430,2016-07-05.19:17:27,380,6036,6800,11697,13264,0,116,3,11697,9391,2,-1
rether.7_F_07,ufscc,64,spotba,172,0.390,2016-07-05.19:17:32,0,5815,6592,9396,10723,0,0,1,9396,9396,2,-1
rether.7_F_09,ufscc,64,spotba,162,0.440,2016-07-05.19:17:38,0,6583,7470,9946,11357,0,0,2,9946,9946,2,-1
szymanski.1_F_01,ufscc,64,spotba,20,0.110,2016-07-05.19:17:44,0,643,1925,1320,4020,0,0,4,1320,1320,2,-1
szymanski.1_F_02,ufscc,64,spotba,16,0.090,2016-07-05.19:17:47,0,469,1467,1113,3568,0,0,1,1113,1113,2,-1
szymanski.1_F_04,ufscc,64,spotba,67,0.270,2016-07-05.19:17:50,0,3555,9783,4710,12909,0,0,64,4710,4710,2,-1
szymanski.1_F_05,ufscc,64,spotba,16,0.090,2016-07-05.19:17:53,0,440,1317,1071,3463,0,0,2,1071,1071,2,-1
szymanski.2_F_01,ufscc,64,spotba,23,0.120,2016-07-05.19:17:56,0,821,2434,1497,4532,0,0,2,1497,1497,2,-1
szymanski.2_F_02,ufscc,64,spotba,23,0.110,2016-07-05.19:17:58,6,716,2166,1382,4340,0,1,1,1382,1378,2,-1
szymanski.2_F_04,ufscc,64,spotba,22,0.100,2016-07-05.19:18:00,0,661,1977,1314,4000,0,0,2,1314,1314,2,-1
szymanski.3_F_01,ufscc,64,spotba,24,0.170,2016-07-05.19:18:05,0,1072,4288,1524,6160,0,0,6,1524,1524,2,-1
szymanski.3_F_02,ufscc,64,spotba,20,0.150,2016-07-05.19:18:08,0,876,3612,1296,5464,0,0,1,1296,1296,2,-1
szymanski.3_F_04,ufscc,64,spotba,134,0.470,2016-07-05.19:18:11,0,7858,29731,8396,31801,0,0,704,8396,8396,2,-1
szymanski.3_F_05,ufscc,64,spotba,22,0.140,2016-07-05.19:18:14,0,856,3440,1315,5592,0,0,1,1315,1315,2,-1
szymanski.4_F_01,ufscc,64,spotba,31,0.200,2016-07-05.19:18:18,0,1305,5191,1769,7111,0,0,1,1769,1769,2,-1
szymanski.4_F_02,ufscc,64,spotba,23,0.150,2016-07-05.19:18:21,0,811,3349,1316,5533,0,0,1,1316,1316,2,-1
szymanski.4_F_04,ufscc,64,spotba,26,0.170,2016-07-05.19:18:24,0,1014,4043,1481,5975,0,0,1,1481,1481,2,-1
szymanski.5_F_01,ufscc,64,spotba,28,0.260,2016-07-05.19:18:28,0,1492,7457,1833,9226,0,0,6,1833,1833,2,-1
szymanski.5_F_04,ufscc,64,spotba,192,0.600,2016-07-05.19:18:35,0,10603,49583,11069,51823,0,0,1170,11069,11069,2,-1
szymanski.5_F_05,ufscc,64,spotba,21,0.200,2016-07-05.19:18:41,0,929,4978,1289,7387,0,0,1,1289,1289,2,-1
anderson.1_F_01,cndfs,64,spotba,15,0.040,2016-07-05.19:18:43,-1,-1,-1,884,1632,-1,-1,-1,-1,-1,2,-1
anderson.1_F_02,cndfs,64,spotba,20,0.040,2016-07-05.19:18:44,-1,-1,-1,1522,2823,-1,-1,-1,-1,-1,2,-1
anderson.1_F_05,cndfs,64,spotba,16,0.040,2016-07-05.19:18:46,-1,-1,-1,878,1599,-1,-1,-1,-1,-1,2,-1
anderson.1_F_07,cndfs,64,spotba,42,0.060,2016-07-05.19:18:48,-1,-1,-1,2622,5601,-1,-1,-1,-1,-1,3,-1
anderson.1_F_08,cndfs,64,spotba,25,0.050,2016-07-05.19:18:49,-1,-1,-1,2481,5506,-1,-1,-1,-1,-1,3,-1
anderson.1_F_09,cndfs,64,spotba,17,0.040,2016-07-05.19:18:51,-1,-1,-1,1106,3800,-1,-1,-1,-1,-1,2,-1
anderson.2_F_01,cndfs,64,spotba,23,0.040,2016-07-05.19:18:53,-1,-1,-1,884,1970,-1,-1,-1,-1,-1,2,-1
anderson.2_F_05,cndfs,64,spotba,26,0.040,2016-07-05.19:18:55,-1,-1,-1,1004,2258,-1,-1,-1,-1,-1,2,-1
anderson.2_F_08,cndfs,64,spotba,26,0.090,2016-07-05.19:18:58,-1,-1,-1,3705,9270,-1,-1,-1,-1,-1,3,-1
anderson.3_F_01,cndfs,64,spotba,23,0.060,2016-07-05.19:18:59,-1,-1,-1,1238,2912,-1,-1,-1,-1,-1,2,-1
anderson.3_F_02,cndfs,64,spotba,31,0.070,2016-07-05.19:19:01,-1,-1,-1,2410,5668,-1,-1,-1,-1,-1,2,-1
anderson.3_F_05,cndfs,64,spotba,25,0.070,2016-07-05.19:19:02,-1,-1,-1,1307,3131,-1,-1,-1,-1,-1,2,-1
anderson.3_F_06,cndfs,64,spotba,93,0.210,2016-07-05.19:19:04,-1,-1,-1,13519,39370,-1,-1,-1,-1,-1,2,-1
anderson.3_F_07,cndfs,64,spotba,54,0.100,2016-07-05.19:19:06,-1,-1,-1,2747,7156,-1,-1,-1,-1,-1,3,-1
anderson.3_F_08,cndfs,64,spotba,37,0.750,2016-07-05.19:19:08,-1,-1,-1,9116970,23187433,-1,-1,-1,-1,-1,3,-1
anderson.3_F_09,cndfs,64,spotba,52,0.120,2016-07-05.19:19:10,-1,-1,-1,3099,18138,-1,-1,-1,-1,-1,2,-1
anderson.4_F_01,cndfs,64,spotba,29,0.080,2016-07-05.19:19:12,-1,-1,-1,1214,3344,-1,-1,-1,-1,-1,2,-1
anderson.4_F_05,cndfs,64,spotba,28,0.080,2016-07-05.19:19:14,-1,-1,-1,1161,3064,-1,-1,-1,-1,-1,2,-1
anderson.4_F_08,cndfs,64,spotba,27,0.140,2016-07-05.19:19:17,-1,-1,-1,3101,8270,-1,-1,-1,-1,-1,3,-1
anderson.5_F_01,cndfs,64,spotba,37,0.160,2016-07-05.19:19:19,-1,-1,-1,2220,6855,-1,-1,-1,-1,-1,2,-1
anderson.5_F_02,cndfs,64,spotba,62,0.200,2016-07-05.19:19:22,-1,-1,-1,4261,12149,-1,-1,-1,-1,-1,2,-1
anderson.5_F_05,cndfs,64,spotba,39,0.160,2016-07-05.19:19:25,-1,-1,-1,2183,7181,-1,-1,-1,-1,-1,2,-1
anderson.5_F_06,cndfs,64,spotba,1622,0.340,2016-07-05.19:19:27,-1,-1,-1,169150,417619,-1,-1,-1,-1,-1,2,-1
anderson.5_F_07,cndfs,64,spotba,89,0.280,2016-07-05.19:19:28,-1,-1,-1,5423,18917,-1,-1,-1,-1,-1,3,-1
anderson.5_F_08,cndfs,64,spotba,34,0.210,2016-07-05.19:19:30,-1,-1,-1,3202,10032,-1,-1,-1,-1,-1,3,-1
anderson.5_F_09,cndfs,64,spotba,52,0.230,2016-07-05.19:19:32,-1,-1,-1,3365,43133,-1,-1,-1,-1,-1,2,-1
anderson.6_F_01,cndfs,64,spotba,43,0.160,2016-07-05.19:19:34,-1,-1,-1,1501,5456,-1,-1,-1,-1,-1,2,-1
anderson.6_F_05,cndfs,64,spotba,43,0.160,2016-07-05.19:19:37,-1,-1,-1,1688,5935,-1,-1,-1,-1,-1,2,-1
anderson.6_F_08,cndfs,64,spotba,76,0.330,2016-07-05.19:19:40,-1,-1,-1,13709,31765,-1,-1,-1,-1,-1,3,-1
anderson.7_F_01,cndfs,64,spotba,39,0.260,2016-07-05.19:19:42,-1,-1,-1,3292,12603,-1,-1,-1,-1,-1,2,-1
anderson.7_F_02,cndfs,64,spotba,56,0.230,2016-07-05.19:19:46,-1,-1,-1,3742,11532,-1,-1,-1,-1,-1,2,-1
anderson.7_F_05,cndfs,64,spotba,56,0.230,2016-07-05.19:19:49,-1,-1,-1,2798,10380,-1,-1,-1,-1,-1,2,-1
anderson.7_F_06,cndfs,64,spotba,1339,0.410,2016-07-05.19:19:52,-1,-1,-1,277650,746849,-1,-1,-1,-1,-1,2,-1
anderson.7_F_07,cndfs,64,spotba,82,0.300,2016-07-05.19:19:54,-1,-1,-1,4479,17161,-1,-1,-1,-1,-1,3,-1
anderson.7_F_09,cndfs,64,spotba,78,0.300,2016-07-05.19:19:57,-1,-1,-1,4058,70097,-1,-1,-1,-1,-1,2,-1
anderson.8_F_01,cndfs,64,spotba,51,0.190,2016-07-05.19:19:59,-1,-1,-1,1672,6971,-1,-1,-1,-1,-1,2,-1
anderson.8_F_05,cndfs,64,spotba,50,0.190,2016-07-05.19:20:02,-1,-1,-1,1810,7129,-1,-1,-1,-1,-1,2,-1
anderson.8_F_08,cndfs,64,spotba,223,0.410,2016-07-05.19:20:05,-1,-1,-1,24940,57971,-1,-1,-1,-1,-1,3,-1
at.1_F_01,cndfs,64,spotba,2,0.010,2016-07-05.19:20:07,-1,-1,-1,63,252,-1,-1,-1,-1,-1,2,-1
at.1_F_02,cndfs,64,spotba,4,0.040,2016-07-05.19:20:09,-1,-1,-1,190,876,-1,-1,-1,-1,-1,2,-1
at.1_F_05,cndfs,64,spotba,13,0.040,2016-07-05.19:20:10,-1,-1,-1,523,1809,-1,-1,-1,-1,-1,2,-1
at.1_F_06,cndfs,64,spotba,3,0.030,2016-07-05.19:20:12,-1,-1,-1,128,780,-1,-1,-1,-1,-1,2,-1
at.2_F_01,cndfs,64,spotba,2,0.010,2016-07-05.19:20:15,-1,-1,-1,64,256,-1,-1,-1,-1,-1,2,-1
at.2_F_02,cndfs,64,spotba,4,0.030,2016-07-05.19:20:17,-1,-1,-1,209,972,-1,-1,-1,-1,-1,2,-1
at.2_F_05,cndfs,64,spotba,8,0.050,2016-07-05.19:20:19,-1,-1,-1,631,2011,-1,-1,-1,-1,-1,2,-1
at.2_F_06,cndfs,64,spotba,3,0.020,2016-07-05.19:20:22,-1,-1,-1,128,772,-1,-1,-1,-1,-1,2,-1
at.3_F_01,cndfs,64,spotba,2,0.020,2016-07-05.19:20:26,-1,-1,-1,63,315,-1,-1,-1,-1,-1,2,-1
at.3_F_02,cndfs,64,spotba,4,0.030,2016-07-05.19:20:30,-1,-1,-1,219,1280,-1,-1,-1,-1,-1,2,-1
at.3_F_05,cndfs,64,spotba,10,0.050,2016-07-05.19:20:36,-1,-1,-1,506,2265,-1,-1,-1,-1,-1,2,-1
at.3_F_06,cndfs,64,spotba,3,0.030,2016-07-05.19:20:38,-1,-1,-1,120,1080,-1,-1,-1,-1,-1,2,-1
at.4_F_01,cndfs,64,spotba,2,0.020,2016-07-05.19:20:40,-1,-1,-1,64,384,-1,-1,-1,-1,-1,2,-1
at.4_F_02,cndfs,64,spotba,4,0.040,2016-07-05.19:20:42,-1,-1,-1,202,1365,-1,-1,-1,-1,-1,2,-1
at.4_F_05,cndfs,64,spotba,12,0.070,2016-07-05.19:20:44,-1,-1,-1,609,2922,-1,-1,-1,-1,-1,2,-1
at.4_F_06,cndfs,64,spotba,3,0.030,2016-07-05.19:20:46,-1,-1,-1,104,1116,-1,-1,-1,-1,-1,2,-1
at.5_F_01,cndfs,64,spotba,2,0.010,2016-07-05.19:20:50,-1,-1,-1,63,378,-1,-1,-1,-1,-1,2,-1
at.5_F_02,cndfs,64,spotba,4,0.040,2016-07-05.19:20:52,-1,-1,-1,195,1356,-1,-1,-1,-1,-1,2,-1
at.5_F_05,cndfs,64,spotba,24,0.090,2016-07-05.19:20:56,-1,-1,-1,743,3349,-1,-1,-1,-1,-1,2,-1
at.5_F_06,cndfs,64,spotba,3,0.020,2016-07-05.19:21:01,-1,-1,-1,72,816,-1,-1,-1,-1,-1,2,-1
at.5_F_07,cndfs,64,spotba,2,0.020,2016-07-05.19:21:05,-1,-1,-1,63,378,-1,-1,-1,-1,-1,2,-1
at.5_F_08,cndfs,64,spotba,4,0.050,2016-07-05.19:21:10,-1,-1,-1,226,1524,-1,-1,-1,-1,-1,2,-1
at.5_F_11,cndfs,64,spotba,11,0.080,2016-07-05.19:21:13,-1,-1,-1,640,3203,-1,-1,-1,-1,-1,2,-1
